id,title,title_fr,slug,path,country,latlng,source,type
locations:lbn_a3_0387,Bteghrine,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.92816979, ""lng"":35.7605428}",OCHA,node
locations:lbn_a3_0388,Btekhnay,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.84132374, ""lng"":35.71426926}",OCHA,node
locations:lbn_a3_0389,Btermaz,,[lbn],"[lbn,lbn_a1_08,lbn_a2_12]",,"{""lat"":34.42866412, ""lng"":36.03882843}",OCHA,node
locations:lbn_a3_0390,Bterram,,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.3343674, ""lng"":35.81513256}",OCHA,node
locations:lbn_a3_0391,Btibyat,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.83641458, ""lng"":35.69803354}",OCHA,node
locations:lbn_a3_0392,Btouratij,,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.36209058, ""lng"":35.84043814}",OCHA,node
locations:lbn_a3_0393,Byaqout,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.8940789, ""lng"":35.58582115}",OCHA,node
locations:lbn_a3_0394,Bzal,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.46487639, ""lng"":36.04779417}",OCHA,node
locations:lbn_a3_0395,Bzebdine,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.87305379, ""lng"":35.73764382}",OCHA,node
locations:lbn_a3_0396,Bziza,,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.27614747, ""lng"":35.81863301}",OCHA,node
locations:lbn_a3_0397,Bzoummar,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":33.98686493, ""lng"":35.68442852}",OCHA,node
locations:lbn_a3_0398,Chaaibeh,,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":33.92290208, ""lng"":36.26014899}",OCHA,node
locations:lbn_a3_0399,Chaaitiyeh,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.19992865, ""lng"":35.25898139}",OCHA,node
locations:lbn_a3_0400,Chaat,,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":34.14471272, ""lng"":36.25561741}",OCHA,node
locations:lbn_a3_0401,Chahtoul,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":34.03416451, ""lng"":35.72651837}",OCHA,node
locations:lbn_a3_0402,Chamaa,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.14428977, ""lng"":35.20363863}",OCHA,node
locations:lbn_a3_0403,Chamate,,[lbn],"[lbn,lbn_a1_05,lbn_a2_16]",,"{""lat"":34.16619747, ""lng"":35.70053071}",OCHA,node
locations:lbn_a3_0404,"Chammis Ech-Chouf",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.63966404, ""lng"":35.46093563}",OCHA,node
locations:lbn_a3_0405,Chanay,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.78711681, ""lng"":35.66056311}",OCHA,node
locations:lbn_a3_0406,Chane,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.48510805, ""lng"":36.11135864}",OCHA,node
locations:lbn_a3_0407,Chaouiyeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.93004933, ""lng"":35.65882676}",OCHA,node
locations:lbn_a3_0408,Chaqdouf,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.52888803, ""lng"":36.19145414}",OCHA,node
locations:lbn_a3_0409,Chaqra,,[lbn],"[lbn,lbn_a1_07,lbn_a2_07]",,"{""lat"":33.17868121, ""lng"":35.46919183}",OCHA,node
locations:lbn_a3_0410,Charbila,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.58209041, ""lng"":36.14722831}",OCHA,node
locations:lbn_a3_0411,"Charbine El-Hermel",,[lbn],"[lbn,lbn_a1_02,lbn_a2_15]",,"{""lat"":34.46415776, ""lng"":36.31495153}",OCHA,node
locations:lbn_a3_0412,Charoun,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.78036284, ""lng"":35.69670485}",OCHA,node
locations:lbn_a3_0413,Charqiyeh,,[lbn],"[lbn,lbn_a1_07,lbn_a2_13]",,"{""lat"":33.40502695, ""lng"":35.42131648}",OCHA,node
locations:lbn_a3_0414,Chartoun,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.75408089, ""lng"":35.58641886}",OCHA,node
locations:lbn_a3_0415,Chatine,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.17699909, ""lng"":35.87725788}",OCHA,node
locations:lbn_a3_0416,Chbail,,[lbn],"[lbn,lbn_a1_09,lbn_a2_17]",,"{""lat"":33.41915615, ""lng"":35.59978192}",OCHA,node
locations:lbn_a3_0417,Chbaniyeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.81528984, ""lng"":35.71349061}",OCHA,node
locations:lbn_a3_0418,Chebaa,,[lbn],"[lbn,lbn_a1_07,lbn_a2_14]",,"{""lat"":33.35438522, ""lng"":35.74810372}",OCHA,node
locations:lbn_a3_0419,"Chebrqiyet Aammiq",,[lbn],"[lbn,lbn_a1_04,lbn_a2_24]",,"{""lat"":33.71112853, ""lng"":35.81236954}",OCHA,node
locations:lbn_a3_0420,"Chebrqiyet Tabet",,[lbn],"[lbn,lbn_a1_04,lbn_a2_25]",,"{""lat"":33.77786251, ""lng"":35.87133156}",OCHA,node
locations:lbn_a3_0421,Chehabiyeh,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.2414561, ""lng"":35.37651311}",OCHA,node
locations:lbn_a3_0422,Chehour,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.29808952, ""lng"":35.37712384}",OCHA,node
locations:lbn_a3_0423,"Cheikh Mohammad",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.55322774, ""lng"":36.08308986}",OCHA,node
locations:lbn_a3_0424,"Cheikh Taba",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.53349771, ""lng"":36.07938143}",OCHA,node
locations:lbn_a3_0425,"Cheikh Taba Es-Sahl",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.55090591, ""lng"":36.06216184}",OCHA,node
locations:lbn_a3_0426,"Cheikh Zennad",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.61348185, ""lng"":35.99765496}",OCHA,node
locations:lbn_a3_0427,Cheikhlar,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.61832562, ""lng"":36.27826115}",OCHA,node
locations:lbn_a3_0428,Chhim,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.62975279, ""lng"":35.48619791}",OCHA,node
locations:lbn_a3_0429,Chibtine,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.21085526, ""lng"":35.74995067}",OCHA,node
locations:lbn_a3_0430,Chihine,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.12832429, ""lng"":35.25770825}",OCHA,node
locations:lbn_a3_0431,Chikhane,,[lbn],"[lbn,lbn_a1_05,lbn_a2_16]",,"{""lat"":34.17213832, ""lng"":35.65294628}",OCHA,node
locations:lbn_a3_0432,Chikka,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.32429188, ""lng"":35.73945591}",OCHA,node
locations:lbn_a3_0433,Chimlane,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.77925214, ""lng"":35.5483261}",OCHA,node
locations:lbn_a3_0434,"Chir Hmairine",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.62314388, ""lng"":36.1031162}",OCHA,node
locations:lbn_a3_0435,Chiyah,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.85641432, ""lng"":35.50006859}",OCHA,node
locations:lbn_a3_0436,Chlifa,,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":34.0825319, ""lng"":36.10223029}",OCHA,node
locations:lbn_a3_0437,Chmaarine,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.67893032, ""lng"":35.50438752}",OCHA,node
locations:lbn_a3_0438,"Chmeisset Baabda",,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.82920826, ""lng"":35.68350176}",OCHA,node
locations:lbn_a3_0439,Chmistar,,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":33.96575153, ""lng"":35.99970295}",OCHA,node
locations:lbn_a3_0440,Chmout,,[lbn],"[lbn,lbn_a1_05,lbn_a2_16]",,"{""lat"":34.19760035, ""lng"":35.66799351}",OCHA,node
locations:lbn_a3_0441,Chnanaair,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":34.00501462, ""lng"":35.66754732}",OCHA,node
locations:lbn_a3_0442,"Choualiq Jezzine",,[lbn],"[lbn,lbn_a1_09,lbn_a2_17]",,"{""lat"":33.55240407, ""lng"":35.44206741}",OCHA,node
locations:lbn_a3_0443,Chouane,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":34.0734525, ""lng"":35.77535907}",OCHA,node
locations:lbn_a3_0444,"Chouaya El-Matn",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.9298917, ""lng"":35.71529866}",OCHA,node
locations:lbn_a3_0445,"Chouaya Hasbaiya",,[lbn],"[lbn,lbn_a1_07,lbn_a2_14]",,"{""lat"":33.38723386, ""lng"":35.73695077}",OCHA,node
locations:lbn_a3_0446,"Choueifat El-Aamrousiyeh",,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.81774065, ""lng"":35.51160142}",OCHA,node
locations:lbn_a3_0447,"Choueifat El-Oumara",,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.81075981, ""lng"":35.50311898}",OCHA,node
locations:lbn_a3_0448,"Choueifat El-Quoubbeh",,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.7895046, ""lng"":35.48526929}",OCHA,node
locations:lbn_a3_0449,Choueir,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.91314916, ""lng"":35.71800395}",OCHA,node
locations:lbn_a3_0450,Chouit,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.82989565, ""lng"":35.60508255}",OCHA,node
locations:lbn_a3_0451,Choukine,,[lbn],"[lbn,lbn_a1_07,lbn_a2_13]",,"{""lat"":33.3502924, ""lng"":35.45806166}",OCHA,node
locations:lbn_a3_0452,Chourit,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.74184292, ""lng"":35.63557066}",OCHA,node
locations:lbn_a3_0453,Chrine,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.93630634, ""lng"":35.73207096}",OCHA,node
locations:lbn_a3_0454,Chtaura,,[lbn],"[lbn,lbn_a1_04,lbn_a2_25]",,"{""lat"":33.81497104, ""lng"":35.85711356}",OCHA,node
locations:lbn_a3_0455,Daael,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.24135756, ""lng"":35.79744829}",OCHA,node
locations:lbn_a3_0456,Daghleh,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.58105804, ""lng"":36.21162397}",OCHA,node
locations:lbn_a3_0457,"Dahr Abi Yaghi",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.18983614, ""lng"":35.72869347}",OCHA,node
locations:lbn_a3_0458,"Dahr Ech-Chouf",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.68030288, ""lng"":35.44791176}",OCHA,node
locations:lbn_a3_0459,"Dahr Ed-Deir",,[lbn],"[lbn,lbn_a1_09,lbn_a2_17]",,"{""lat"":33.52173178, ""lng"":35.50219457}",OCHA,node
locations:lbn_a3_0460,"Dahr El-Ahmar",,[lbn],"[lbn,lbn_a1_04,lbn_a2_20]",,"{""lat"":33.53478713, ""lng"":35.84178282}",OCHA,node
locations:lbn_a3_0461,"Dahr Es-Souane El-Matn",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.90083871, ""lng"":35.66198759}",OCHA,node
locations:lbn_a3_0462,"Dahr Laissine",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.53835083, ""lng"":36.13806985}",OCHA,node
locations:lbn_a3_0463,Dakoueh,,[lbn],"[lbn,lbn_a1_04,lbn_a2_24]",,"{""lat"":33.69215129, ""lng"":35.87444824}",OCHA,node
locations:lbn_a3_0464,"Dalhamiyet Zahleh",,[lbn],"[lbn,lbn_a1_04,lbn_a2_25]",,"{""lat"":33.81738481, ""lng"":35.9601506}",OCHA,node
locations:lbn_a3_0465,Dalhoun,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.62559719, ""lng"":35.46369375}",OCHA,node
locations:lbn_a3_0466,Damour,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.71338704, ""lng"":35.45253915}",OCHA,node
locations:lbn_a3_0467,Danha,,[lbn],"[lbn,lbn_a1_08,lbn_a2_26]",,"{""lat"":34.39625489, ""lng"":35.93850825}",OCHA,node
locations:lbn_a3_0468,Daoudiyeh,,[lbn],"[lbn,lbn_a1_09,lbn_a2_21]",,"{""lat"":33.42717911, ""lng"":35.30082524}",OCHA,node
locations:lbn_a3_0469,"Daouret Aakkar",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.54650758, ""lng"":36.21913434}",OCHA,node
locations:lbn_a3_0470,Daqqoun,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.72739608, ""lng"":35.50404643}",OCHA,node
locations:lbn_a3_0471,"Dar Baaechtar",,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.27216658, ""lng"":35.7955045}",OCHA,node
locations:lbn_a3_0472,"Dar Chmizzine",,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.28614734, ""lng"":35.77850616}",OCHA,node
locations:lbn_a3_0473,"Dar El-Ouassaa",,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":34.1077058, ""lng"":36.05618756}",OCHA,node
locations:lbn_a3_0474,Daraaoun,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":33.97499573, ""lng"":35.65492446}",OCHA,node
locations:lbn_a3_0475,"Daraiya Ech-Chouf",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.64723465, ""lng"":35.50896913}",OCHA,node
locations:lbn_a3_0476,"Daraiya Kesrouane",,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":33.95320255, ""lng"":35.69840315}",OCHA,node
locations:lbn_a3_0477,"Daraiya Zgharta",,[lbn],"[lbn,lbn_a1_08,lbn_a2_26]",,"{""lat"":34.33301574, ""lng"":35.86787714}",OCHA,node
locations:lbn_a3_0478,"Daraya El-Batroun",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.21454524, ""lng"":35.73167949}",OCHA,node
locations:lbn_a3_0479,"Darb Es-Sim",,[lbn],"[lbn,lbn_a1_09,lbn_a2_21]",,"{""lat"":33.53320233, ""lng"":35.3836694}",OCHA,node
locations:lbn_a3_0480,Darine,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.60967041, ""lng"":36.10219456}",OCHA,node
locations:lbn_a3_0481,Daychouniyeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.84619149, ""lng"":35.57654731}",OCHA,node
locations:lbn_a3_0482,"Dayret Nahr El-Kabir",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.67535918, ""lng"":36.33059927}",OCHA,node
locations:lbn_a3_0483,Dbayeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.93500269, ""lng"":35.58904401}",OCHA,node
locations:lbn_a3_0484,Debaael,,[lbn],"[lbn,lbn_a1_08,lbn_a2_12]",,"{""lat"":34.43454838, ""lng"":36.06675606}",OCHA,node
locations:lbn_a3_0485,"Debaal Sour",,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.25183018, ""lng"":35.34770611}",OCHA,node
locations:lbn_a3_0486,Debl,,[lbn],"[lbn,lbn_a1_07,lbn_a2_07]",,"{""lat"":33.12408841, ""lng"":35.37549422}",OCHA,node
locations:lbn_a3_0487,Deddeh,,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.38074114, ""lng"":35.80308714}",OCHA,node
locations:lbn_a3_0488,"Deir  El-Moukhalles Ech-Chouf",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.58043725, ""lng"":35.49116151}",OCHA,node
locations:lbn_a3_0489,"Deir Aain Ej-Jaouzeh",,[lbn],"[lbn,lbn_a1_04,lbn_a2_24]",,"{""lat"":33.59334444, ""lng"":35.69999731}",OCHA,node
locations:lbn_a3_0490,"Deir Aames",,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.19419153, ""lng"":35.34177676}",OCHA,node
locations:lbn_a3_0491,"Deir Aammar",,[lbn],"[lbn,lbn_a1_08,lbn_a2_12]",,"{""lat"":34.45821276, ""lng"":35.89911204}",OCHA,node
locations:lbn_a3_0492,"Deir Baba",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.69932633, ""lng"":35.51876203}",OCHA,node
locations:lbn_a3_0493,"Deir Baqlouch",,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":33.99053077, ""lng"":35.65858784}",OCHA,node
locations:lbn_a3_0494,"Deir Billa",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.25180355, ""lng"":35.82117702}",OCHA,node
locations:lbn_a3_0495,"Deir Chamra",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.94831275, ""lng"":35.71833419}",OCHA,node
locations:lbn_a3_0496,"Deir Dalloum",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.5257309, ""lng"":36.01923421}",OCHA,node
locations:lbn_a3_0497,"Deir Dourit",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.67845647, ""lng"":35.53395366}",OCHA,node
locations:lbn_a3_0498,"Deir El Qattine",,[lbn],"[lbn,lbn_a1_09,lbn_a2_17]",,"{""lat"":33.53226081, ""lng"":35.53175868}",OCHA,node
locations:lbn_a3_0499,"Deir El-Aachayer",,[lbn],"[lbn,lbn_a1_04,lbn_a2_20]",,"{""lat"":33.5591896, ""lng"":36.00905871}",OCHA,node
locations:lbn_a3_0500,"Deir El-Ahmar",,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":34.12279553, ""lng"":36.12105406}",OCHA,node
locations:lbn_a3_0501,"Deir El-Balamand",,[lbn],"[lbn,lbn_a1_08,lbn_a2_10]",,"{""lat"":34.36650762, ""lng"":35.78281801}",OCHA,node
locations:lbn_a3_0502,"Deir El-Ghazal",,[lbn],"[lbn,lbn_a1_04,lbn_a2_25]",,"{""lat"":33.82393479, ""lng"":36.04763277}",OCHA,node
locations:lbn_a3_0503,"Deir El-harf",,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.84881457, ""lng"":35.68929089}",OCHA,node
locations:lbn_a3_0504,"Deir El-Qamar",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.69689977, ""lng"":35.55914601}",OCHA,node
locations:lbn_a3_0505,"Deir Ez-Zahrani",,[lbn],"[lbn,lbn_a1_07,lbn_a2_13]",,"{""lat"":33.42829163, ""lng"":35.45089444}",OCHA,node
locations:lbn_a3_0506,"Deir Jannine",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.56618433, ""lng"":36.17786678}",OCHA,node
locations:lbn_a3_0507,"Deir Jdeide",,[lbn],"[lbn,lbn_a1_08,lbn_a2_26]",,"{""lat"":34.36371979, ""lng"":35.89158264}",OCHA,node
locations:lbn_a3_0508,"Deir Kfifane",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.22271134, ""lng"":35.72587929}",OCHA,node
locations:lbn_a3_0509,"Deir Khouna",,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.83192219, ""lng"":35.66398619}",OCHA,node
locations:lbn_a3_0510,"Deir Kifa",,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.2557003, ""lng"":35.404825}",OCHA,node
locations:lbn_a3_0511,"Deir Koucheh",,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.7189534, ""lng"":35.56573089}",OCHA,node
locations:lbn_a3_0512,"Deir Mar Aabda el Mchammar",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.94402258, ""lng"":35.62974991}",OCHA,node
locations:lbn_a3_0513,"Deir Mar Maroun Baalbek",,[lbn],"[lbn,lbn_a1_02,lbn_a2_04]",,"{""lat"":34.35251149, ""lng"":36.39756317}",OCHA,node
locations:lbn_a3_0514,"Deir mar Roukoz",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.8679846, ""lng"":35.56086745}",OCHA,node
locations:lbn_a3_0515,"Deir Mar Youhanna EL-Batroun",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.21875008, ""lng"":35.83377117}",OCHA,node
locations:lbn_a3_0516,"Deir Mar Youssef Jrabta",,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.20903622, ""lng"":35.69922794}",OCHA,node
locations:lbn_a3_0517,"Deir Mimas",,[lbn],"[lbn,lbn_a1_07,lbn_a2_19]",,"{""lat"":33.30129389, ""lng"":35.54332485}",OCHA,node
locations:lbn_a3_0518,"Deir Nbouh",,[lbn],"[lbn,lbn_a1_08,lbn_a2_12]",,"{""lat"":34.37778554, ""lng"":35.93830688}",OCHA,node
locations:lbn_a3_0519,"Deir Ntar",,[lbn],"[lbn,lbn_a1_07,lbn_a2_07]",,"{""lat"":33.21873931, ""lng"":35.37735463}",OCHA,node
locations:lbn_a3_0520,"Deir Qanoun El-Aain",,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.21572916, ""lng"":35.23142392}",OCHA,node
locations:lbn_a3_0521,"Deir Qanoun En-Nahr",,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.30124433, ""lng"":35.30957146}",OCHA,node
locations:lbn_a3_0522,"Deir Qoubel",,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.79405233, ""lng"":35.51284915}",OCHA,node
locations:lbn_a3_0523,"Deir Siriane",,[lbn],"[lbn,lbn_a1_07,lbn_a2_19]",,"{""lat"":33.29313047, ""lng"":35.50050238}",OCHA,node
locations:lbn_a3_0524,"Deir Tahniche",,[lbn],"[lbn,lbn_a1_04,lbn_a2_24]",,"{""lat"":33.69951654, ""lng"":35.77025631}",OCHA,node
locations:lbn_a3_0525,"Deir Tamich",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.94046622, ""lng"":35.61935197}",OCHA,node
locations:lbn_a3_0526,Dekouaneh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.8761956, ""lng"":35.546955}",OCHA,node
locations:lbn_a3_0527,Dellafeh,,[lbn],"[lbn,lbn_a1_07,lbn_a2_14]",,"{""lat"":33.42390995, ""lng"":35.64488659}",OCHA,node
locations:lbn_a3_0528,Demachqiyeh,,[lbn],"[lbn,lbn_a1_09,lbn_a2_17]",,"{""lat"":33.36981409, ""lng"":35.54498688}",OCHA,node
locations:lbn_a3_0529,Derdaghaiya,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.27825105, ""lng"":35.37248621}",OCHA,node
locations:lbn_a3_0530,Dfoun,,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.74887129, ""lng"":35.55887901}",OCHA,node
locations:lbn_a3_0531,Dhayra,,[lbn],"[lbn,lbn_a1_09,lbn_a2_22]",,"{""lat"":33.10770593, ""lng"":35.22255478}",OCHA,node
locations:lbn_a3_0532,Dibbabiyeh,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.62730345, ""lng"":36.20663008}",OCHA,node
locations:lbn_a3_0533,Dibbine,,[lbn],"[lbn,lbn_a1_07,lbn_a2_19]",,"{""lat"":33.36937893, ""lng"":35.59629911}",OCHA,node
locations:lbn_a3_0534,Dibbiyeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.67844987, ""lng"":35.47011041}",OCHA,node
locations:lbn_a3_0535,"Dik El-Mehdi",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.93311557, ""lng"":35.62005743}",OCHA,node
locations:lbn_a3_0536,Dimane,,[lbn],"[lbn,lbn_a1_08,lbn_a2_05]",,"{""lat"":34.23830932, ""lng"":35.95292082}",OCHA,node
locations:lbn_a3_0537,Dinbou,,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.48803734, ""lng"":36.08546658}",OCHA,node
locations:lbn_a3_0538,Dlaybeh,,[lbn],"[lbn,lbn_a1_06,lbn_a2_03]",,"{""lat"":33.87901193, ""lng"":35.69086168}",OCHA,node
locations:lbn_a3_0539,Dlebta,,[lbn],"[lbn,lbn_a1_05,lbn_a2_18]",,"{""lat"":34.00804361, ""lng"":35.69009038}",OCHA,node
locations:lbn_a3_0540,Dmit,,[lbn],"[lbn,lbn_a1_06,lbn_a2_08]",,"{""lat"":33.69490206, ""lng"":35.50102685}",OCHA,node
locations:lbn_a3_0541,"Douair Aadouiyeh",,[lbn],"[lbn,lbn_a1_01,lbn_a2_01]",,"{""lat"":34.58051695, ""lng"":36.17531691}",OCHA,node
locations:lbn_a3_0542,"Douair En-Nabatiyeh",,[lbn],"[lbn,lbn_a1_07,lbn_a2_13]",,"{""lat"":33.38430249, ""lng"":35.41308124}",OCHA,node
locations:lbn_a3_0543,"Douair Er-Remmaneh",,[lbn],"[lbn,lbn_a1_06,lbn_a2_02]",,"{""lat"":33.75527763, ""lng"":35.58182028}",OCHA,node
locations:lbn_a3_0544,"Douar El-Matn",,[lbn],"[lbn,lbn_a1_06,lbn_a2_11]",,"{""lat"":33.90204937, ""lng"":35.69875824}",OCHA,node
locations:lbn_a3_0545,Douma,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.19744168, ""lng"":35.85374517}",OCHA,node
locations:lbn_a3_0546,Douq,,[lbn],"[lbn,lbn_a1_08,lbn_a2_09]",,"{""lat"":34.19713806, ""lng"":35.74755268}",OCHA,node
